image_name,size,main_duration_ms,minio_get_ms,minio_put_ms
0a3c75bb-4bd0-47c8-a2ba-e2aee92ad43f.png,679566,0.6304662227630615,0.005945444107055664,0.4280209541320801
19a98fb2-0e2c-4c72-acf0-6c530ed8d718.png,817224,0.8345036506652832,0.0028276443481445312,0.677159309387207
1f98a9d5-4e20-4de9-a7d3-1f4eed9477fd.png,600693,0.9083991050720215,0.0030100345611572266,0.740485429763794
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,0.9275164604187012,0.003581523895263672,0.820692777633667
000b7b74-0a22-4d0c-b717-e240fdc5d555.png,563135,0.7121937274932861,0.01798272132873535,0.5172739028930664
12ae73f1-6a75-4664-895b-7caebfd435dc.png,594643,0.7138104438781738,0.009343385696411133,0.535210132598877
1775215d-5a39-4cc7-a4e3-9ff9a032653d.png,547343,0.7143237590789795,0.012481927871704102,0.5480868816375732
09376b19-149a-44d8-b958-133c98f049c0.png,584576,0.5930991172790527,0.0030667781829833984,0.49756932258605957
177918b1-c468-4cd3-ab55-a2e5588ec40f.png,507358,0.700432300567627,0.009694099426269531,0.569190502166748
2ccc7c34-aa70-4ea3-8a76-9a7e311ab5fb.png,541543,0.702770471572876,0.009048700332641602,0.550534725189209
296039b7-61ef-49f4-bb48-59a533fb3813.png,883630,1.2648518085479736,0.0069506168365478516,1.0555830001831055
04f48a9f-5c84-4e8a-9b32-9c1ccf2e78da.png,675902,1.4544486999511719,0.005662679672241211,1.2425236701965332
00d83a64-a624-4ef2-a9b0-2666cde02218.png,581972,0.6682968139648438,0.0035512447357177734,0.49763965606689453
071fa44f-8cd9-477b-8fcb-b02a4ecd10d8.png,606955,0.7890734672546387,0.015103340148925781,0.5327742099761963
28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,1475530,1.5403058528900146,0.0071828365325927734,1.1860761642456055
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,2.095623254776001,0.008165359497070312,1.9504873752593994
07d9f765-5d5b-44ba-93c1-fb8f822ba594.png,458180,0.8021159172058105,0.011007070541381836,0.6678338050842285
11b30384-1954-4335-bbc1-e985d25bc652.png,561086,0.6200332641601562,0.0029006004333496094,0.4895470142364502
1f98a9d5-4e20-4de9-a7d3-1f4eed9477fd.png,600693,0.9577622413635254,0.003977775573730469,0.8376138210296631
25d9cece-f660-460f-b9e1-736f33c71c10.png,419408,0.6525049209594727,0.009876489639282227,0.5209014415740967
0a3c75bb-4bd0-47c8-a2ba-e2aee92ad43f.png,679566,0.8497030735015869,0.0034923553466796875,0.6766350269317627
2074ba95-9d2e-4039-8ad9-65ffaebb8c7f.png,341355,0.6597890853881836,0.010132074356079102,0.5472311973571777
17e65213-e8ff-4aa4-a562-f2a1caca35c7.png,815607,0.6648612022399902,0.009330987930297852,0.5050270557403564
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,0.9698781967163086,0.005118370056152344,0.8648958206176758
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,1.1529200077056885,0.008849382400512695,1.0111632347106934
04f48a9f-5c84-4e8a-9b32-9c1ccf2e78da.png,675902,1.1598515510559082,0.008397817611694336,1.0189170837402344
2ccc7c34-aa70-4ea3-8a76-9a7e311ab5fb.png,541543,0.6369819641113281,0.0038309097290039062,0.5123600959777832
28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,1475530,1.4611191749572754,0.0038843154907226562,1.1715114116668701
2d2c2284-d7ba-4fce-9290-a3928b8d548d.png,698377,0.6809439659118652,0.007208108901977539,0.5200114250183105
09376b19-149a-44d8-b958-133c98f049c0.png,584576,0.843665361404419,0.008046150207519531,0.7281723022460938
2b79ac47-479a-411a-a05c-96492192124d.png,733663,0.6924622058868408,0.005902767181396484,0.5065736770629883
0191d8b3-42e7-451a-a775-23fa86522749.png,446310,0.6492569446563721,0.006897687911987305,0.4942619800567627
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,1.3716330528259277,0.018841266632080078,1.2223975658416748
08e8ca79-9c10-4152-b6aa-a285b6eec951.png,661982,0.6491689682006836,0.00974893569946289,0.5031328201293945
20b1eded-0838-4fd6-b86e-fd60d9072a4b.png,588654,0.6612451076507568,0.01150965690612793,0.44680166244506836
296039b7-61ef-49f4-bb48-59a533fb3813.png,883630,0.6580784320831299,0.020831584930419922,0.4395744800567627
113af5b7-17a4-4819-9895-e1c5ecf1d0b5.png,753130,0.6549797058105469,0.014502763748168945,0.45963382720947266
071fa44f-8cd9-477b-8fcb-b02a4ecd10d8.png,606955,1.0534539222717285,0.011395454406738281,0.8476607799530029
17e65213-e8ff-4aa4-a562-f2a1caca35c7.png,815607,1.2492992877960205,0.0034301280975341797,1.0858898162841797
0a3c75bb-4bd0-47c8-a2ba-e2aee92ad43f.png,679566,0.5798604488372803,0.004618167877197266,0.40157103538513184
14b66200-2f5d-4088-8bbd-916a1708a9ac.png,480967,0.5250773429870605,0.009538888931274414,0.39348912239074707
2ccc7c34-aa70-4ea3-8a76-9a7e311ab5fb.png,541543,1.0282299518585205,0.010231733322143555,0.8436336517333984
12ae73f1-6a75-4664-895b-7caebfd435dc.png,594643,0.7176740169525146,0.01065516471862793,0.5080289840698242
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,2.092407703399658,0.010323762893676758,1.9351401329040527
25d9cece-f660-460f-b9e1-736f33c71c10.png,419408,0.7992227077484131,0.0131072998046875,0.6506824493408203
2e4673a1-7057-4436-b7d2-d4df4b08946a.png,613870,0.7924001216888428,0.013178586959838867,0.567962646484375
22390b77-31da-4a4f-86b5-bc4e8947983a.png,501583,0.529749870300293,0.0072972774505615234,0.40348100662231445
0ec5a082-3489-46cf-94c6-884c384f17d5.png,598010,0.7119572162628174,0.007565021514892578,0.5331904888153076
1e88df35-4ac6-4350-bb32-41c09a22d7a4.png,490546,0.7255556583404541,0.008635282516479492,0.5663294792175293
0b2ea7dd-e924-46b3-9bee-da0e7e68341f.png,437895,0.606497049331665,0.002460956573486328,0.49016404151916504
28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,1475530,1.1591944694519043,0.006980180740356445,0.7995800971984863
0181d6f8-f366-448d-b0fd-8d0a8b45cea9.png,406667,0.4815175533294678,0.010777950286865234,0.33923792839050293
011d634d-51dc-4dc1-a139-ec9f54e907a0.png,781406,0.6689431667327881,0.012109994888305664,0.454667329788208
17e65213-e8ff-4aa4-a562-f2a1caca35c7.png,815607,1.105459451675415,0.003265857696533203,0.9481515884399414
2074ba95-9d2e-4039-8ad9-65ffaebb8c7f.png,341355,0.4821934700012207,0.01605224609375,0.32946300506591797
1fdaac27-9006-4725-9195-175566572458.png,436643,0.4768507480621338,0.013739347457885742,0.3375113010406494
09376b19-149a-44d8-b958-133c98f049c0.png,584576,0.4665811061859131,0.007010698318481445,0.33373165130615234
17131c0c-8418-47c6-97fc-21534540ae6a.png,808680,0.6443676948547363,0.010942459106445312,0.4632601737976074
2ccc7c34-aa70-4ea3-8a76-9a7e311ab5fb.png,541543,1.1041679382324219,0.006578922271728516,0.9329841136932373
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,0.839000940322876,0.010170221328735352,0.7035901546478271
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,1.2909960746765137,0.0049169063568115234,1.1558537483215332
20b1eded-0838-4fd6-b86e-fd60d9072a4b.png,588654,0.8266119956970215,0.0045623779296875,0.6423373222351074
14b66200-2f5d-4088-8bbd-916a1708a9ac.png,480967,0.5659623146057129,0.007589817047119141,0.41260457038879395
1775215d-5a39-4cc7-a4e3-9ff9a032653d.png,547343,0.6318387985229492,0.010089635848999023,0.5229902267456055
28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,1475530,1.6934518814086914,0.006975889205932617,1.3656644821166992
11b30384-1954-4335-bbc1-e985d25bc652.png,561086,0.4929084777832031,0.00567173957824707,0.38221096992492676
0b2ea7dd-e924-46b3-9bee-da0e7e68341f.png,437895,0.8479764461517334,0.007993698120117188,0.6962847709655762
0ec5a082-3489-46cf-94c6-884c384f17d5.png,598010,0.8479452133178711,0.009339094161987305,0.6602210998535156
198ba48e-1352-4cad-aaeb-304af1138fbb.png,484563,0.6331536769866943,0.003770589828491211,0.5259108543395996
113af5b7-17a4-4819-9895-e1c5ecf1d0b5.png,753130,0.5502593517303467,0.003058910369873047,0.4085111618041992
25d9cece-f660-460f-b9e1-736f33c71c10.png,419408,0.5320675373077393,0.006030082702636719,0.427471399307251
17e65213-e8ff-4aa4-a562-f2a1caca35c7.png,815607,0.80784010887146,0.007021188735961914,0.5921840667724609
2074ba95-9d2e-4039-8ad9-65ffaebb8c7f.png,341355,0.6500616073608398,0.0070705413818359375,0.5011920928955078
1869588e-218e-40cb-be35-27539b278535.png,466842,0.5354673862457275,0.006953001022338867,0.4128115177154541
1dae0fcc-6723-45c0-bbad-b4ecc903ab78.png,640960,0.7298893928527832,0.008331775665283203,0.5323948860168457
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,1.2808866500854492,0.006028890609741211,1.1699297428131104
0181d6f8-f366-448d-b0fd-8d0a8b45cea9.png,406667,0.7277910709381104,0.010812520980834961,0.6194634437561035
17131c0c-8418-47c6-97fc-21534540ae6a.png,808680,0.9712166786193848,0.008644342422485352,0.7871196269989014
198ba48e-1352-4cad-aaeb-304af1138fbb.png,484563,0.9674639701843262,0.006066799163818359,0.8492641448974609
1f98a9d5-4e20-4de9-a7d3-1f4eed9477fd.png,600693,0.6869115829467773,0.006283998489379883,0.5415515899658203
08e8ca79-9c10-4152-b6aa-a285b6eec951.png,661982,0.6827459335327148,0.006287574768066406,0.5326323509216309
07d9f765-5d5b-44ba-93c1-fb8f822ba594.png,458180,0.5173695087432861,0.004679679870605469,0.38805556297302246
2ccc7c34-aa70-4ea3-8a76-9a7e311ab5fb.png,541543,0.8951482772827148,0.008101701736450195,0.7584617137908936
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,1.6242179870605469,0.008585691452026367,1.4900846481323242
0ec0279e-4891-4f97-a765-6e6a1500b2d0.png,492043,0.677208423614502,0.004729032516479492,0.5630483627319336
1ce99872-9f12-41cb-854a-e410004089d4.png,659981,0.6757521629333496,0.007272958755493164,0.5151858329772949
1775215d-5a39-4cc7-a4e3-9ff9a032653d.png,547343,0.9824199676513672,0.019682884216308594,0.8347208499908447
28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,1475530,1.1338677406311035,0.012715816497802734,0.7859389781951904
0ec5a082-3489-46cf-94c6-884c384f17d5.png,598010,0.9885904788970947,0.006325483322143555,0.810014009475708
19a98fb2-0e2c-4c72-acf0-6c530ed8d718.png,817224,0.6887199878692627,0.01205754280090332,0.501969575881958
0b2ea7dd-e924-46b3-9bee-da0e7e68341f.png,437895,0.9879591464996338,0.012561321258544922,0.8204336166381836
14b66200-2f5d-4088-8bbd-916a1708a9ac.png,480967,0.8600485324859619,0.005754709243774414,0.7545566558837891
198ba48e-1352-4cad-aaeb-304af1138fbb.png,484563,1.0293183326721191,0.005934953689575195,0.8889331817626953
296039b7-61ef-49f4-bb48-59a533fb3813.png,883630,0.6694550514221191,0.008581399917602539,0.47215843200683594
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,1.1453194618225098,0.005803585052490234,1.0150742530822754
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,1.3635756969451904,0.007490396499633789,1.2441887855529785
09376b19-149a-44d8-b958-133c98f049c0.png,584576,0.7168340682983398,0.009111642837524414,0.611393928527832
2074ba95-9d2e-4039-8ad9-65ffaebb8c7f.png,341355,0.9154877662658691,0.00687098503112793,0.7656433582305908
1869588e-218e-40cb-be35-27539b278535.png,466842,0.5655088424682617,0.005731344223022461,0.43210577964782715
2e4673a1-7057-4436-b7d2-d4df4b08946a.png,613870,0.6833600997924805,0.008819341659545898,0.48243021965026855
12ae73f1-6a75-4664-895b-7caebfd435dc.png,594643,0.6858787536621094,0.011870622634887695,0.48027825355529785
07d9f765-5d5b-44ba-93c1-fb8f822ba594.png,458180,0.6817231178283691,0.0079345703125,0.5625195503234863
14c0c190-e885-4937-89c2-f3d26416ef98.png,389301,0.6743173599243164,0.006829261779785156,0.5371124744415283
1f98a9d5-4e20-4de9-a7d3-1f4eed9477fd.png,600693,0.7481939792633057,0.006204366683959961,0.6086959838867188
2b8fd115-c1d6-411b-99ce-c2abbf7040da.png,908959,0.915482759475708,0.00824737548828125,0.7107560634613037
1e88df35-4ac6-4350-bb32-41c09a22d7a4.png,490546,0.7402513027191162,0.006709575653076172,0.5289075374603271
000b7b74-0a22-4d0c-b717-e240fdc5d555.png,563135,0.6092157363891602,0.0035064220428466797,0.47710132598876953
07d9f765-5d5b-44ba-93c1-fb8f822ba594.png,458180,1.0852434635162354,0.008365154266357422,0.9544839859008789
14b66200-2f5d-4088-8bbd-916a1708a9ac.png,480967,0.8534684181213379,0.005135059356689453,0.7257828712463379
198ba48e-1352-4cad-aaeb-304af1138fbb.png,484563,1.5807247161865234,0.007992982864379883,1.4681382179260254
113af5b7-17a4-4819-9895-e1c5ecf1d0b5.png,753130,0.5968670845031738,0.006409645080566406,0.44667840003967285
22390b77-31da-4a4f-86b5-bc4e8947983a.png,501583,0.7594559192657471,0.007238626480102539,0.6247572898864746
04305dd9-2607-4bd2-99d6-58a989fced80.png,488295,0.6133477687835693,0.0029757022857666016,0.49468111991882324
2013f6d1-e482-42d0-8861-6c9f2dc0eb55.png,507864,1.731858253479004,0.008498430252075195,1.586118459701538
0c10ba0e-8d8f-45f7-ab7d-e34bf486bc30.png,1002197,0.7676539421081543,0.010061264038085938,0.5791380405426025
25d9cece-f660-460f-b9e1-736f33c71c10.png,419408,0.6018781661987305,0.006711483001708984,0.49965453147888184
19a98fb2-0e2c-4c72-acf0-6c530ed8d718.png,817224,1.0936684608459473,0.010469436645507812,0.8927929401397705
20b1eded-0838-4fd6-b86e-fd60d9072a4b.png,588654,0.6864874362945557,0.0036585330963134766,0.49633026123046875
0191d8b3-42e7-451a-a775-23fa86522749.png,446310,0.7705004215240479,0.007631063461303711,0.6286051273345947
08e8ca79-9c10-4152-b6aa-a285b6eec951.png,661982,0.6945416927337646,0.004590272903442383,0.5265839099884033
11b30384-1954-4335-bbc1-e985d25bc652.png,561086,0.6443560123443604,0.0056498050689697266,0.5202782154083252
0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,410010,1.1905837059020996,0.005398273468017578,1.0509474277496338
1e81e0d2-e55e-4daf-ba82-461bd7c0caad.png,430854,0.876793622970581,0.009151935577392578,0.6861400604248047
296039b7-61ef-49f4-bb48-59a533fb3813.png,883630,0.8585491180419922,0.005459785461425781,0.705679178237915
17131c0c-8418-47c6-97fc-21534540ae6a.png,808680,0.8084471225738525,0.005583763122558594,0.6608381271362305
00d83a64-a624-4ef2-a9b0-2666cde02218.png,581972,1.0369226932525635,0.011703252792358398,0.8420753479003906
1e88df35-4ac6-4350-bb32-41c09a22d7a4.png,490546,1.1345314979553223,0.008611202239990234,0.9306554794311523
20b1eded-0838-4fd6-b86e-fd60d9072a4b.png,588654,1.140002727508545,0.008406639099121094,0.942249059677124
14b66200-2f5d-4088-8bbd-916a1708a9ac.png,480967,1.3058180809020996,0.009359598159790039,1.1708996295928955
1f98a9d5-4e20-4de9-a7d3-1f4eed9477fd.png,600693,0.966148853302002,0.00531315803527832,0.8073153495788574
198ba48e-1352-4cad-aaeb-304af1138fbb.png,484563,1.6278612613677979,0.0048830509185791016,1.526045322418213
08e8ca79-9c10-4152-b6aa-a285b6eec951.png,661982,1.0658681392669678,0.004501819610595703,0.8840441703796387
0c10ba0e-8d8f-45f7-ab7d-e34bf486bc30.png,1002197,1.37860107421875,0.003343343734741211,1.230543851852417
07d9f765-5d5b-44ba-93c1-fb8f822ba594.png,458180,0.8203158378601074,0.008777379989624023,0.675173282623291
113af5b7-17a4-4819-9895-e1c5ecf1d0b5.png,753130,0.8285379409790039,0.01529550552368164,0.6373457908630371
